: sem1_capital-conturies
아테네 그리스 바그다드 이라크
놓았다 놓으셨다 잤다 주무셨다
놓았다 놓으셨다 좋아했다 좋아하셨다
놓았다 놓으셨다 주다 주셨다
놓았다 놓으셨다 죽었다 돌아가셨다
놓았다 놓으셨다 줬어요 주셨어요
놓았다 놓으셨다 찾아줬다 찾아주셨다
놓았다 놓으셨다 하다 하셨다
놓았다 놓으셨다 했습니다 하셨습니다
놓았다 놓으셨다 흘렸다 흘리셨다
돌아왔다 돌아오셨다 가르쳤다 가르치셨다
돌아왔다 돌아오셨다 갔다 가셨다
돌아왔다 돌아오셨다 강조했다 강조하셨다
돌아왔다 돌아오셨다 나갔다 나가셨다
돌아왔다 돌아오셨다 나왔다 나오셨다
돌아왔다 돌아오셨다 놓았다 놓으셨다
돌아왔다 돌아오셨다 들어왔다 들어오셨다
돌아왔다 돌아오셨다 떠났다 떠나셨다
돌아왔다 돌아오셨다 먹었다 들었다
돌아왔다 돌아오셨다 못했다 못하셨다
돌아왔다 돌아오셨다 물었습니다 물으셨습니다
돌아왔다 돌아오셨다 배웠다 배우셨다
돌아왔다 돌아오셨다 보냈습니다 보내셨습니다
돌아왔다 돌아오셨다 봤죠 보셨죠
돌아왔다 돌아오셨다 불렀다 부르셨다
돌아왔다 돌아오셨다 사줬다 사주셨다
돌아왔다 돌아오셨다 샀다 사셨다
돌아왔다 돌아오셨다 시작했다 시작하셨다
돌아왔다 돌아오셨다 없었다 없으셨다
돌아왔다 돌아오셨다 왔다 오셨다
돌아왔다 돌아오셨다 울었다 우셨다
돌아왔다 돌아오셨다 웃었다 웃으셨다
돌아왔다 돌아오셨다 이끌고 이끄시고
돌아왔다 돌아오셨다 있었다 계셨다
돌아왔다 돌아오셨다 잤다 주무셨다
돌아왔다 돌아오셨다 좋아했다 좋아하셨다
돌아왔다 돌아오셨다 주다 주셨다
돌아왔다 돌아오셨다 죽었다 돌아가셨다
돌아왔다 돌아오셨다 줬어요 주셨어요
돌아왔다 돌아오셨다 찾아줬다 찾아주셨다
돌아왔다 돌아오셨다 하다 하셨다
돌아왔다 돌아오셨다 했습니다 하셨습니다
돌아왔다 돌아오셨다 흘렸다 흘리셨다
들어왔다 들어오셨다 가르쳤다 가르치셨다
들어왔다 들어오셨다 갔다 가셨다
들어왔다 들어오셨다 강조했다 강조하셨다
들어왔다 들어오셨다 나갔다 나가셨다
들어왔다 들어오셨다 나왔다 나오셨다
들어왔다 들어오셨다 놓았다 놓으셨다
들어왔다 들어오셨다 돌아왔다 돌아오셨다
들어왔다 들어오셨다 떠났다 떠나셨다
들어왔다 들어오셨다 먹었다 들었다
들어왔다 들어오셨다 못했다 못하셨다
들어왔다 들어오셨다 물었습니다 물으셨습니다
들어왔다 들어오셨다 배웠다 배우셨다
들어왔다 들어오셨다 보냈습니다 보내셨습니다
들어왔다 들어오셨다 봤죠 보셨죠
들어왔다 들어오셨다 불렀다 부르셨다
들어왔다 들어오셨다 사줬다 사주셨다
들어왔다 들어오셨다 샀다 사셨다
들어왔다 들어오셨다 시작했다 시작하셨다
들어왔다 들어오셨다 없었다 없으셨다
들어왔다 들어오셨다 왔다 오셨다
들어왔다 들어오셨다 울었다 우셨다
들어왔다 들어오셨다 웃었다 웃으셨다
들어왔다 들어오셨다 이끌고 이끄시고
들어왔다 들어오셨다 있었다 계셨다
들어왔다 들어오셨다 잤다 주무셨다
들어왔다 들어오셨다 좋아했다 좋아하셨다
들어왔다 들어오셨다 주다 주셨다
들어왔다 들어오셨다 죽었다 돌아가셨다
들어왔다 들어오셨다 줬어요 주셨어요
들어왔다 들어오셨다 찾아줬다 찾아주셨다
들어왔다 들어오셨다 하다 하셨다
들어왔다 들어오셨다 했습니다 하셨습니다
들어왔다 들어오셨다 흘렸다 흘리셨다
떠났다 떠나셨다 가르쳤다 가르치셨다
떠났다 떠나셨다 갔다 가셨다
떠났다 떠나셨다 강조했다 강조하셨다
떠났다 떠나셨다 나갔다 나가셨다
떠났다 떠나셨다 나왔다 나오셨다
떠났다 떠나셨다 놓았다 놓으셨다
떠났다 떠나셨다 돌아왔다 돌아오셨다
떠났다 떠나셨다 들어왔다 들어오셨다
떠났다 떠나셨다 먹었다 들었다
떠났다 떠나셨다 못했다 못하셨다
떠났다 떠나셨다 물었습니다 물으셨습니다
떠났다 떠나셨다 배웠다 배우셨다
떠났다 떠나셨다 보냈습니다 보내셨습니다
떠났다 떠나셨다 봤죠 보셨죠
떠났다 떠나셨다 불렀다 부르셨다
떠났다 떠나셨다 사줬다 사주셨다
떠났다 떠나셨다 샀다 사셨다
떠났다 떠나셨다 시작했다 시작하셨다
떠났다 떠나셨다 없었다 없으셨다
떠났다 떠나셨다 왔다 오셨다
떠났다 떠나셨다 울었다 우셨다
떠났다 떠나셨다 웃었다 웃으셨다
떠났다 떠나셨다 이끌고 이끄시고
떠났다 떠나셨다 있었다 계셨다
떠났다 떠나셨다 잤다 주무셨다
떠났다 떠나셨다 좋아했다 좋아하셨다
떠났다 떠나셨다 주다 주셨다
떠났다 떠나셨다 죽었다 돌아가셨다
떠났다 떠나셨다 줬어요 주셨어요
떠났다 떠나셨다 찾아줬다 찾아주셨다
떠났다 떠나셨다 하다 하셨다
떠났다 떠나셨다 했습니다 하셨습니다
떠났다 떠나셨다 흘렸다 흘리셨다
먹었다 들었다 가르쳤다 가르치셨다
먹었다 들었다 갔다 가셨다
먹었다 들었다 강조했다 강조하셨다
먹었다 들었다 나갔다 나가셨다
먹었다 들었다 나왔다 나오셨다
먹었다 들었다 놓았다 놓으셨다
먹었다 들었다 돌아왔다 돌아오셨다
먹었다 들었다 들어왔다 들어오셨다
먹었다 들었다 떠났다 떠나셨다
먹었다 들었다 못했다 못하셨다
먹었다 들었다 물었습니다 물으셨습니다
먹었다 들었다 배웠다 배우셨다
먹었다 들었다 보냈습니다 보내셨습니다
먹었다 들었다 봤죠 보셨죠
먹었다 들었다 불렀다 부르셨다
먹었다 들었다 사줬다 사주셨다
먹었다 들었다 샀다 사셨다
먹었다 들었다 시작했다 시작하셨다
먹었다 들었다 없었다 없으셨다
먹었다 들었다 왔다 오셨다
먹었다 들었다 울었다 우셨다
먹었다 들었다 웃었다 웃으셨다
먹었다 들었다 이끌고 이끄시고
먹었다 들었다 있었다 계셨다
먹었다 들었다 잤다 주무셨다
먹었다 들었다 좋아했다 좋아하셨다
먹었다 들었다 주다 주셨다
먹었다 들었다 죽었다 돌아가셨다
먹었다 들었다 줬어요 주셨어요
먹었다 들었다 찾아줬다 찾아주셨다
먹었다 들었다 하다 하셨다
먹었다 들었다 했습니다 하셨습니다
먹었다 들었다 흘렸다 흘리셨다
못했다 못하셨다 가르쳤다 가르치셨다
못했다 못하셨다 갔다 가셨다
못했다 못하셨다 강조했다 강조하셨다
못했다 못하셨다 나갔다 나가셨다
못했다 못하셨다 나왔다 나오셨다
못했다 못하셨다 놓았다 놓으셨다
못했다 못하셨다 돌아왔다 돌아오셨다
못했다 못하셨다 들어왔다 들어오셨다
못했다 못하셨다 떠났다 떠나셨다
못했다 못하셨다 먹었다 들었다
못했다 못하셨다 물었습니다 물으셨습니다
못했다 못하셨다 배웠다 배우셨다
못했다 못하셨다 보냈습니다 보내셨습니다
못했다 못하셨다 봤죠 보셨죠
못했다 못하셨다 불렀다 부르셨다
못했다 못하셨다 사줬다 사주셨다
못했다 못하셨다 샀다 사셨다
못했다 못하셨다 시작했다 시작하셨다
못했다 못하셨다 없었다 없으셨다
못했다 못하셨다 왔다 오셨다
못했다 못하셨다 울었다 우셨다
못했다 못하셨다 웃었다 웃으셨다
못했다 못하셨다 이끌고 이끄시고
못했다 못하셨다 있었다 계셨다
못했다 못하셨다 잤다 주무셨다
못했다 못하셨다 좋아했다 좋아하셨다
못했다 못하셨다 주다 주셨다
못했다 못하셨다 죽었다 돌아가셨다
못했다 못하셨다 줬어요 주셨어요
못했다 못하셨다 찾아줬다 찾아주셨다
못했다 못하셨다 하다 하셨다
못했다 못하셨다 했습니다 하셨습니다
못했다 못하셨다 흘렸다 흘리셨다
물었습니다 물으셨습니다 가르쳤다 가르치셨다
물었습니다 물으셨습니다 갔다 가셨다
물었습니다 물으셨습니다 강조했다 강조하셨다
물었습니다 물으셨습니다 나갔다 나가셨다
물었습니다 물으셨습니다 나왔다 나오셨다
물었습니다 물으셨습니다 놓았다 놓으셨다
물었습니다 물으셨습니다 돌아왔다 돌아오셨다
물었습니다 물으셨습니다 들어왔다 들어오셨다
물었습니다 물으셨습니다 떠났다 떠나셨다
물었습니다 물으셨습니다 먹었다 들었다
물었습니다 물으셨습니다 못했다 못하셨다
물었습니다 물으셨습니다 배웠다 배우셨다
물었습니다 물으셨습니다 보냈습니다 보내셨습니다
물었습니다 물으셨습니다 봤죠 보셨죠
물었습니다 물으셨습니다 불렀다 부르셨다
물었습니다 물으셨습니다 사줬다 사주셨다
물었습니다 물으셨습니다 샀다 사셨다
물었습니다 물으셨습니다 시작했다 시작하셨다
물었습니다 물으셨습니다 없었다 없으셨다
물었습니다 물으셨습니다 왔다 오셨다
물었습니다 물으셨습니다 울었다 우셨다
물었습니다 물으셨습니다 웃었다 웃으셨다
물었습니다 물으셨습니다 이끌고 이끄시고
물었습니다 물으셨습니다 있었다 계셨다
물었습니다 물으셨습니다 잤다 주무셨다
물었습니다 물으셨습니다 좋아했다 좋아하셨다
물었습니다 물으셨습니다 주다 주셨다
물었습니다 물으셨습니다 죽었다 돌아가셨다
물었습니다 물으셨습니다 줬어요 주셨어요
물었습니다 물으셨습니다 찾아줬다 찾아주셨다
물었습니다 물으셨습니다 하다 하셨다
물었습니다 물으셨습니다 했습니다 하셨습니다
물었습니다 물으셨습니다 흘렸다 흘리셨다
배웠다 배우셨다 가르쳤다 가르치셨다
배웠다 배우셨다 갔다 가셨다
배웠다 배우셨다 강조했다 강조하셨다
배웠다 배우셨다 나갔다 나가셨다
배웠다 배우셨다 나왔다 나오셨다
배웠다 배우셨다 놓았다 놓으셨다
배웠다 배우셨다 돌아왔다 돌아오셨다
배웠다 배우셨다 들어왔다 들어오셨다
배웠다 배우셨다 떠났다 떠나셨다
배웠다 배우셨다 먹었다 들었다
배웠다 배우셨다 못했다 못하셨다
배웠다 배우셨다 물었습니다 물으셨습니다
배웠다 배우셨다 보냈습니다 보내셨습니다
배웠다 배우셨다 봤죠 보셨죠
배웠다 배우셨다 불렀다 부르셨다
배웠다 배우셨다 사줬다 사주셨다
배웠다 배우셨다 샀다 사셨다
배웠다 배우셨다 시작했다 시작하셨다
배웠다 배우셨다 없었다 없으셨다
배웠다 배우셨다 왔다 오셨다
배웠다 배우셨다 울었다 우셨다
배웠다 배우셨다 웃었다 웃으셨다
배웠다 배우셨다 이끌고 이끄시고
배웠다 배우셨다 있었다 계셨다
배웠다 배우셨다 잤다 주무셨다
배웠다 배우셨다 좋아했다 좋아하셨다
배웠다 배우셨다 주다 주셨다
배웠다 배우셨다 죽었다 돌아가셨다
배웠다 배우셨다 줬어요 주셨어요
배웠다 배우셨다 찾아줬다 찾아주셨다
배웠다 배우셨다 하다 하셨다
배웠다 배우셨다 했습니다 하셨습니다
배웠다 배우셨다 흘렸다 흘리셨다
보냈습니다 보내셨습니다 가르쳤다 가르치셨다
보냈습니다 보내셨습니다 갔다 가셨다
보냈습니다 보내셨습니다 강조했다 강조하셨다
보냈습니다 보내셨습니다 나갔다 나가셨다
보냈습니다 보내셨습니다 나왔다 나오셨다
보냈습니다 보내셨습니다 놓았다 놓으셨다
보냈습니다 보내셨습니다 돌아왔다 돌아오셨다
보냈습니다 보내셨습니다 들어왔다 들어오셨다
보냈습니다 보내셨습니다 떠났다 떠나셨다
보냈습니다 보내셨습니다 먹었다 들었다
보냈습니다 보내셨습니다 못했다 못하셨다
보냈습니다 보내셨습니다 물었습니다 물으셨습니다
보냈습니다 보내셨습니다 배웠다 배우셨다
보냈습니다 보내셨습니다 봤죠 보셨죠
보냈습니다 보내셨습니다 불렀다 부르셨다
보냈습니다 보내셨습니다 사줬다 사주셨다
보냈습니다 보내셨습니다 샀다 사셨다
보냈습니다 보내셨습니다 시작했다 시작하셨다
보냈습니다 보내셨습니다 없었다 없으셨다
보냈습니다 보내셨습니다 왔다 오셨다
보냈습니다 보내셨습니다 울었다 우셨다
보냈습니다 보내셨습니다 웃었다 웃으셨다
보냈습니다 보내셨습니다 이끌고 이끄시고
보냈습니다 보내셨습니다 있었다 계셨다
보냈습니다 보내셨습니다 잤다 주무셨다
보냈습니다 보내셨습니다 좋아했다 좋아하셨다
보냈습니다 보내셨습니다 주다 주셨다
보냈습니다 보내셨습니다 죽었다 돌아가셨다
보냈습니다 보내셨습니다 줬어요 주셨어요
보냈습니다 보내셨습니다 찾아줬다 찾아주셨다
보냈습니다 보내셨습니다 하다 하셨다
보냈습니다 보내셨습니다 했습니다 하셨습니다
보냈습니다 보내셨습니다 흘렸다 흘리셨다
봤죠 보셨죠 가르쳤다 가르치셨다
봤죠 보셨죠 갔다 가셨다
봤죠 보셨죠 강조했다 강조하셨다
봤죠 보셨죠 나갔다 나가셨다
봤죠 보셨죠 나왔다 나오셨다
봤죠 보셨죠 놓았다 놓으셨다
봤죠 보셨죠 돌아왔다 돌아오셨다
봤죠 보셨죠 들어왔다 들어오셨다
봤죠 보셨죠 떠났다 떠나셨다
봤죠 보셨죠 먹었다 들었다
봤죠 보셨죠 못했다 못하셨다
봤죠 보셨죠 물었습니다 물으셨습니다
봤죠 보셨죠 배웠다 배우셨다
봤죠 보셨죠 보냈습니다 보내셨습니다
봤죠 보셨죠 불렀다 부르셨다
봤죠 보셨죠 사줬다 사주셨다
봤죠 보셨죠 샀다 사셨다
봤죠 보셨죠 시작했다 시작하셨다
봤죠 보셨죠 없었다 없으셨다
봤죠 보셨죠 왔다 오셨다
봤죠 보셨죠 울었다 우셨다
봤죠 보셨죠 웃었다 웃으셨다
봤죠 보셨죠 이끌고 이끄시고
봤죠 보셨죠 있었다 계셨다
봤죠 보셨죠 잤다 주무셨다
봤죠 보셨죠 좋아했다 좋아하셨다
봤죠 보셨죠 주다 주셨다
봤죠 보셨죠 죽었다 돌아가셨다
봤죠 보셨죠 줬어요 주셨어요
봤죠 보셨죠 찾아줬다 찾아주셨다
봤죠 보셨죠 하다 하셨다
봤죠 보셨죠 했습니다 하셨습니다
봤죠 보셨죠 흘렸다 흘리셨다
불렀다 부르셨다 가르쳤다 가르치셨다
불렀다 부르셨다 갔다 가셨다
불렀다 부르셨다 강조했다 강조하셨다
불렀다 부르셨다 나갔다 나가셨다
불렀다 부르셨다 나왔다 나오셨다
불렀다 부르셨다 놓았다 놓으셨다
불렀다 부르셨다 돌아왔다 돌아오셨다
